2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
