000001.SZ,2017-04-10,0.0019220586535364063,0.012751417355202157,0.02000953335130596,0.026398370691124818,-0.003268035269974619,-0.008714687023413882,-0.02723314822241788,-0.05882352941176486
000002.SZ,2017-04-10,-0.0004119624625045581,0.028384875574442896,0.03492764968282089,0.012747163220405214,0.004854383795684484,-0.001941753518273758,-0.008252402257401386,-0.09611649798297868
000008.SZ,2017-04-10,-0.0013752783177114576,0.009500028471950157,0.0033864629532476737,0.06280284307681769,0.01799777815777266,-0.0011248892965188676,-0.0281214438865429,-0.17547811174501118
000001.SZ,2017-04-10,0.0019220586535364063,0.012751417355202157,0.02000953335130596,0.026398370691124818,-0.003268035269974619,-0.008714687023413882,-0.02723314822241788,-0.05882352941176486
000002.SZ,2017-04-10,-0.0004119624625045581,0.028384875574442896,0.03492764968282089,0.012747163220405214,0.004854383795684484,-0.001941753518273758,-0.008252402257401386,-0.09611649798297868
000008.SZ,2017-04-10,-0.0013752783177114576,0.009500028471950157,0.0033864629532476737,0.06280284307681769,0.01799777815777266,-0.0011248892965188676,-0.0281214438865429,-0.17547811174501118
000001.SZ,2017-04-10,0.0019220586535364063,0.012751417355202157,0.02000953335130596,0.026398370691124818,-0.003268035269974619,-0.008714687023413882,-0.02723314822241788,-0.05882352941176486
000002.SZ,2017-04-10,-0.0004119624625045581,0.028384875574442896,0.03492764968282089,0.012747163220405214,0.004854383795684484,-0.001941753518273758,-0.008252402257401386,-0.09611649798297868
000008.SZ,2017-04-10,-0.0013752783177114576,0.009500028471950157,0.0033864629532476737,0.06280284307681769,0.01799777815777266,-0.0011248892965188676,-0.0281214438865429,-0.17547811174501118
