2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-15,1.0,-1.0,1.0,1.0
2014-07-22,-0.9999999999999998,-0.9999999999999999,-1.0,-1.0
